task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
44	6f/b2059b	29831650	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PF_A_1)	CACHED	0	2022-09-19 12:54:12.466	10m 59s	7m 6s	197.9%	1.5 GB	4.3 GB	5.9 GB	4.3 MB
37	c4/86fa63	29831661	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_III_H_1)	CACHED	0	2022-09-19 12:54:13.115	14m 18s	10m 26s	195.7%	1.4 GB	4.3 GB	6.7 GB	4.2 MB
39	81/329d59	29831894	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_1)	CACHED	0	2022-09-19 13:05:26.565	35m 45s	34m 57s	472.4%	3.1 GB	3.7 GB	187.1 GB	181.1 GB
51	c2/72d130	29831674	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PF_H_4)	CACHED	0	2022-09-19 12:54:13.864	11m 58s	8m 4s	188.4%	1.5 GB	4.4 GB	5.2 GB	4.3 MB
40	07/c59482	29831657	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_III_H_3)	CACHED	0	2022-09-19 12:54:12.850	13m 44s	9m 49s	192.3%	1.4 GB	4.4 GB	6 GB	4.3 MB
49	e1/84d6d0	29831672	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PF_H_18)	CACHED	0	2022-09-19 12:54:13.760	9m 43s	5m 47s	198.3%	1.5 GB	4.3 GB	4.7 GB	4.3 MB
48	5f/c2c337	29831671	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PF_H_1)	CACHED	0	2022-09-19 12:54:13.701	12m 23s	8m 31s	194.2%	1.5 GB	4.3 GB	5.7 GB	4.3 MB
60	c2/b59e3e	29831685	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_A_1)	CACHED	0	2022-09-19 12:54:14.606	11m 17s	7m 22s	198.7%	1.4 GB	4.3 GB	4.8 GB	4.3 MB
50	79/cd9eb5	29831670	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PF_H_3)	CACHED	0	2022-09-19 12:54:13.620	11m 33s	7m 37s	196.7%	1.5 GB	4.3 GB	6.2 GB	4.3 MB
21	64/3de85e	29831909	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_H_1)	CACHED	0	2022-09-19 13:06:11.570	45m 45s	41m 39s	477.8%	3.1 GB	3.8 GB	226.6 GB	219.4 GB
42	9b/0d5785	29831900	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_18)	CACHED	0	2022-09-19 13:05:46.561	34m 35s	34m 3s	479.3%	3.1 GB	3.8 GB	185 GB	179 GB
54	f8/450e72	29831675	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PMB_A_1)	CACHED	0	2022-09-19 12:54:13.917	12m 18s	8m 26s	198.3%	1.4 GB	4.3 GB	5.9 GB	4.3 MB
56	d8/a9bca3	29831681	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PM_A_18)	CACHED	0	2022-09-19 12:54:14.332	13m 22s	9m 30s	196.5%	1.5 GB	4.4 GB	6.5 GB	4.3 MB
12	c1/bbc776	29831889	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_H_1)	CACHED	0	2022-09-19 13:05:11.702	46m 20s	45m 17s	481.7%	3.1 GB	3.7 GB	233.8 GB	226.3 GB
9	24/03c0e4	29831891	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_A_18)	CACHED	0	2022-09-19 13:05:11.811	49m 50s	48m 45s	457.6%	3.1 GB	3.7 GB	237.7 GB	230.1 GB
11	f0/5bc135	29831906	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_A_3)	CACHED	0	2022-09-19 13:05:56.572	38m 40s	38m 21s	480.0%	3.1 GB	3.7 GB	205.2 GB	198.6 GB
15	65/db5ada	29831893	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_H_3)	CACHED	0	2022-09-19 13:05:21.546	43m 45s	42m 47s	473.1%	3.1 GB	3.8 GB	229.3 GB	222 GB
31	da/614a02	29831902	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_1)	CACHED	0	2022-09-19 13:05:46.726	41m 40s	41m 12s	460.6%	3.1 GB	3.7 GB	214.9 GB	208.1 GB
24	41/81894a	29831896	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_A_18)	CACHED	0	2022-09-19 13:05:31.538	54m 45s	53m 56s	470.1%	3.1 GB	3.8 GB	289 GB	279.8 GB
62	2b/1528aa	29831682	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_A_3)	CACHED	0	2022-09-19 12:54:14.392	14m 17s	10m 26s	197.6%	1.5 GB	4.3 GB	6.6 GB	4.3 MB
66	4d/f4b278	29831697	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_H_3)	CACHED	0	2022-09-19 12:54:15.299	11m 12s	7m 21s	197.7%	1.5 GB	4.3 GB	4.9 GB	4.3 MB
53	7f/e71b65	29831684	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PMA_H_1)	CACHED	0	2022-09-19 12:54:14.552	13m 17s	9m 26s	197.1%	1.5 GB	4.3 GB	6.5 GB	4.3 MB
29	e1/833939	29831898	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_H_18)	CACHED	0	2022-09-19 13:05:31.642	42m 25s	41m 41s	474.6%	3.1 GB	3.8 GB	224.7 GB	217.5 GB
43	4b/9e1f96	29831907	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_3)	CACHED	0	2022-09-19 13:06:01.544	33m	32m 49s	473.0%	3.1 GB	3.7 GB	178.4 GB	172.7 GB
7	64/cb4d75	29831911	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_A_1)	CACHED	0	2022-09-19 13:06:11.738	43m	38m 59s	472.4%	3.1 GB	3.8 GB	214.1 GB	207.3 GB
61	f3/c28cc6	29831679	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_A_18)	CACHED	0	2022-09-19 12:54:14.193	13m 7s	9m 14s	198.2%	1.5 GB	4.3 GB	6 GB	4.3 MB
65	e1/ec34a5	29831689	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_H_18)	CACHED	0	2022-09-19 12:54:14.832	14m 12s	10m 20s	196.7%	1.3 GB	4.3 GB	6.8 GB	4.3 MB
55	9d/554168	29831676	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PMB_H_1)	CACHED	0	2022-09-19 12:54:13.970	15m 8s	11m 15s	196.1%	1.4 GB	4.3 GB	7.4 GB	4.3 MB
67	56/ff3cb5	29831683	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_H_4)	CACHED	0	2022-09-19 12:54:14.457	12m 47s	8m 55s	198.0%	1.5 GB	4.3 GB	6.1 GB	4.3 MB
19	ac/dd1203	29831890	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_A_3)	CACHED	0	2022-09-19 13:05:11.757	23m 40s	22m 39s	470.3%	3 GB	3.7 GB	120.3 GB	116.4 GB
20	2a/749151	29831901	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_A_1)	CACHED	0	2022-09-19 13:05:46.680	23m 15s	22m 52s	470.2%	3 GB	3.6 GB	122.8 GB	118.8 GB
18	09/42066c	29831899	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_A_1)	CACHED	0	2022-09-19 13:05:41.538	43m 45s	43m 10s	451.0%	3.1 GB	3.8 GB	213.6 GB	206.8 GB
33	a4/9fab70	29831908	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_18)	CACHED	0	2022-09-19 13:06:01.676	36m 10s	35m 55s	471.2%	3.1 GB	3.8 GB	189.6 GB	183.5 GB
35	2d/90b24d	29831897	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_3)	CACHED	0	2022-09-19 13:05:31.609	37m 35s	36m 51s	459.6%	3.1 GB	3.8 GB	192.6 GB	186.5 GB
52	18/792dd7	29831677	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PMA_A_1)	CACHED	0	2022-09-19 12:54:14.064	8m 27s	4m 35s	198.3%	1.4 GB	4.3 GB	3 GB	4.5 MB
14	2b/62a036	29831895	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_H_18)	CACHED	0	2022-09-19 13:05:26.974	39m	38m 10s	479.6%	3.1 GB	3.8 GB	208.6 GB	201.9 GB
63	75/9da506	29831688	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_A_4)	CACHED	0	2022-09-19 12:54:14.781	13m 47s	9m 53s	199.2%	1.3 GB	4.3 GB	6.4 GB	4.3 MB
57	ae/4c1499	29831673	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PM_A_3)	CACHED	0	2022-09-19 12:54:13.812	12m 3s	8m 11s	196.3%	1.5 GB	4.3 GB	6.4 GB	4.3 MB
58	55/514d43	29831680	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_PM_H_18)	CACHED	0	2022-09-19 12:54:14.250	12m 42s	8m 51s	196.4%	1.5 GB	4.3 GB	6 GB	4.3 MB
36	33/c95702	29831910	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_4)	CACHED	0	2022-09-19 13:06:11.605	31m	26m 58s	478.3%	3 GB	3.7 GB	138.4 GB	133.9 GB
28	3c/29bf0d	29831903	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_A_4)	CACHED	0	2022-09-19 13:05:46.788	39m 50s	39m 21s	460.4%	3.1 GB	3.7 GB	205.3 GB	198.7 GB
71	ba/56b8d1	29831692	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_A_18)	CACHED	0	2022-09-19 12:54:14.989	11m 37s	7m 45s	197.0%	1.5 GB	4.4 GB	5.3 GB	4.3 MB
68	44/a91961	29831695	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADF_A_18)	CACHED	0	2022-09-19 12:54:15.192	12m 47s	8m 55s	196.9%	1.5 GB	4.3 GB	6.1 GB	4.3 MB
64	04/b22f01	29831678	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_H_1)	CACHED	0	2022-09-19 12:54:14.131	17m 22s	13m 29s	197.5%	1.5 GB	4.3 GB	8.9 GB	4.3 MB
72	1f/ef03cd	29831691	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_A_4)	CACHED	0	2022-09-19 12:54:14.943	13m 42s	9m 50s	197.5%	1.4 GB	4.3 GB	6.7 GB	4.3 MB
70	14/52362d	29831690	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADF_H_3)	CACHED	0	2022-09-19 12:54:14.883	11m 32s	7m 41s	197.0%	1.4 GB	4.3 GB	5.4 GB	4.3 MB
74	0e/41a1a9	29831696	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_H_4)	CACHED	0	2022-09-19 12:54:15.245	13m 11s	9m 18s	197.9%	1.5 GB	4.4 GB	6.3 GB	4.3 MB
84	0e/9d8239	29831709	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_1)	CACHED	0	2022-09-19 12:54:15.817	10m 11s	6m 22s	198.4%	1.5 GB	4.3 GB	5.1 GB	4.3 MB
81	ac/a276c4	29831701	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_3)	CACHED	0	2022-09-19 12:54:15.524	13m 1s	9m 12s	198.3%	1.5 GB	4.4 GB	6 GB	4.3 MB
85	6c/3a1a79	29831706	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_3)	CACHED	0	2022-09-19 12:54:15.751	10m 11s	6m 22s	198.4%	1.5 GB	4.3 GB	5 GB	4.3 MB
73	80/3acff0	29831693	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_H_18)	CACHED	0	2022-09-19 12:54:15.060	12m 47s	8m 55s	196.9%	1.5 GB	4.4 GB	6.1 GB	4.3 MB
83	f5/850158	29831704	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_18)	CACHED	0	2022-09-19 12:54:15.681	12m 21s	8m 29s	197.7%	1.5 GB	4.3 GB	5.6 GB	4.3 MB
69	d4/50e193	29831687	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADF_H_18)	CACHED	0	2022-09-19 12:54:14.728	11m 57s	8m 2s	198.0%	1.5 GB	4.3 GB	5.5 GB	4.3 MB
77	95/2805fe	29831694	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_3)	CACHED	0	2022-09-19 12:54:15.139	19m 6s	15m 13s	198.4%	1.4 GB	4.4 GB	9.7 GB	4.3 MB
78	81/eab0e6	29831699	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_4)	CACHED	0	2022-09-19 12:54:15.417	10m 56s	7m 3s	197.5%	1.5 GB	4.3 GB	4.7 GB	4.3 MB
79	62/dac12d	29831705	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_1)	CACHED	0	2022-09-19 12:54:15.721	14m 56s	11m 2s	199.1%	1.5 GB	4.3 GB	8.1 GB	4.3 MB
82	47/8ff327	29831708	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_4)	CACHED	0	2022-09-19 12:54:15.797	9m 21s	5m 28s	198.0%	1.5 GB	4.3 GB	4.4 GB	4.3 MB
80	1b/88399b	29831700	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_18)	CACHED	0	2022-09-19 12:54:15.473	10m 51s	6m 59s	196.1%	1.5 GB	4.3 GB	4.7 GB	4.3 MB
88	4f/068022	29831713	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_H_3)	CACHED	0	2022-09-19 12:54:15.957	13m 36s	9m 42s	198.6%	1.5 GB	4.3 GB	6.6 GB	4.3 MB
89	f9/5044c4	29831703	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_H_4)	CACHED	0	2022-09-19 12:54:15.632	11m 46s	7m 54s	197.6%	1.4 GB	4.4 GB	5.4 GB	4.3 MB
86	5c/d8c70d	29831710	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_4)	CACHED	0	2022-09-19 12:54:15.864	18m 6s	14m 15s	198.5%	1.5 GB	4.3 GB	10.4 GB	4.3 MB
91	c7/94b253	29831719	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_A_18)	CACHED	0	2022-09-19 12:54:16.127	11m 56s	8m 5s	198.5%	1.5 GB	4.3 GB	6.7 GB	4.3 MB
76	be/a3a7c4	29831698	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_18)	CACHED	0	2022-09-19 12:54:15.353	10m 36s	6m 44s	196.9%	1.5 GB	4.3 GB	4.5 GB	4.3 MB
100	b5/5f198f	29831716	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_A_3)	CACHED	0	2022-09-19 12:54:16.039	15m	11m 8s	199.4%	1.4 GB	4.3 GB	8.7 GB	4.3 MB
93	95/8a77ce	29831720	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_A_4)	CACHED	0	2022-09-19 12:54:16.155	21m	17m 9s	197.9%	1.5 GB	4.3 GB	11.7 GB	4.3 MB
75	25/c79192	29831702	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_1)	CACHED	0	2022-09-19 12:54:15.576	16m 56s	13m 3s	198.4%	1.5 GB	4.4 GB	8.6 GB	4.3 MB
106	8c/ccb4e8	29831914	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_3)	CACHED	0	2022-09-19 13:06:31.659	44m 40s	40m 56s	452.7%	3.1 GB	3.7 GB	194 GB	187.7 GB
110	f2/918568	29831918	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMA_A_1)	CACHED	0	2022-09-19 13:06:36.667	19m 45s	16m 10s	473.6%	3 GB	3.7 GB	101.2 GB	98 GB
113	c8/18cacc	29831922	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_A_18)	CACHED	0	2022-09-19 13:06:41.541	46m 5s	42m 34s	457.4%	3.1 GB	3.7 GB	205.7 GB	199.2 GB
105	23/6b0119	29831913	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_18)	CACHED	0	2022-09-19 13:06:16.713	34m 45s	30m 47s	448.5%	3.1 GB	3.7 GB	150 GB	145.2 GB
87	47/67d07d	29831721	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_H_18)	CACHED	0	2022-09-19 12:54:16.185	10m 5s	6m 16s	198.4%	1.5 GB	4.3 GB	4.6 GB	4.3 MB
102	86/3f958e	29831904	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_4)	CACHED	0	2022-09-19 13:05:51.584	29m 45s	29m 24s	476.2%	3.1 GB	3.8 GB	159.8 GB	154.7 GB
